date,day,month,year,2016,2017,shift,manana,tarde,noche,line,surimi_2,surimi_3,angurinas_1,angurinas_2,angurinas_3,chanquitos,muslitos,paella,rallado,tallarimis_2,tallarimis_3,totalEmp,staff,%staff,temp,%temp,staff_trained,%staff_trained,staff_untrained,%staff_untrained,temp_trained,%temp_trained,temp_untrained,%temp_untrained,idms,productionID,product,overweight,oee,disp,performance,quality, quality_head, quality_tail,intStockGen,intStockCon, m1, m2, ud1, ud2, rawMat, orgDec,orgEnvDec,prodMass, massBalance, prodMassPerMin, grossProductionTime, netProductionTime, lineDowntime,972527,Delta972527,972525,Delta972525,972524,Delta972524,911424,Delta911424,940128,Delta940128,931184,Delta931184,931702,Delta931702,931480,Delta931480,931713,Delta931713,931712,Delta931712,930942,Delta930942,931213,Delta931213,931735,Delta931735,931335,Delta931335,926381,Delta926381,975321,Delta975321,931464,Delta931464,975324,Delta975324,931544,Delta931544,433086,Delta433086,931605,Delta931605,931641,Delta931641,433121,Delta433121,931613,Delta931613,931422,Delta931422,970000,Delta970000,940129,Delta940129,930975,Delta930975,931387,Delta931387,940138,Delta940138,931707,Delta931707,931169,Delta931169,931679,Delta931679,970074,Delta970074,931162,Delta931162,931450,Delta931450,975261,Delta975261,433105,Delta433105,433100,Delta433100,940125,Delta940125,931278,Delta931278,433098,Delta433098,931507,Delta931507,640040,Delta640040,931170,Delta931170,990147,Delta990147,632899,Delta632899,931703,Delta931703,931571,Delta931571,931576,Delta931576,930918,Delta930918
9/1/2017,9,1,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,8,61.53846154,5,38.46153846,2,25,6,75,1,20,4,80,181,120788,930975,6.63255814,0.072760735,0.190290722,0.769230769,0.497076023,100,0,0,0,135.27,41.67,5,1,718.02,0,0,191.25,-526.77,7.362938596,105,25.97468354,79.02531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/2016,18,11,2016,1,0,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,8,61.53846154,5,38.46153846,1,12.5,7,87.5,0,0,5,100,99,118420,931213,10.54163683,0.230111769,0.471271107,0.769230769,0.634762655,100,100,0,0,135.27,41.67,18,9,2809.89,270,0,2296,-513.89,7.807580659,480,294.0731707,185.9268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2016,6,7,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,2,33.33333333,4,66.66666667,0,0,7,100,130,112549,931679,2.256274991,0.319734247,0.746710526,0.769230769,0.556647464,75,100,0,0,135.27,41.67,30,7,4349.79,22,0,3843.84,-505.95,8.249515419,480,465.9473684,14.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2016,16,9,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,2,33.33333333,4,66.66666667,2,28.57142857,5,71.42857143,132,115109,931679,4.401535328,0.297328627,0.735281714,0.769230769,0.525685881,100,100,0,0,135.27,41.67,28,7,4079.25,56,0,3574.48,-504.77,7.790664755,480,458.8157895,21.18421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/6/2017,19,6,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,3,60,2,40,1,12.5,7,87.5,148,127357,931464,4.444444444,0.114757038,0.273363001,0.769230769,0.545736434,100,0,0,0,135.27,41.67,6,4,978.3,75,0,475.2,-503.1,8.104186047,165,58.63636364,106.3636364,0,0,0,0,940,0,11394,-840,360,0,145,145,0,0,13210,0,0,0,20628,20628,3739.5,0,9671.2,-2002,10449,10113,0,0,0,-6228,1526.7,0,28.8,0,28206,-1794,0,0,4680,0,19970,-2520,0,0,0,0,5295.6,5293.8,1.12,0,0,0,0,0,6.25,0,0,0,7686,5008.5,0,0,40645.8,0,41503.28,11087.44,0,0,20779.2,3056.4,4875,-714,9025,0,9350,0,7830,0,360,0,101131.2,-26784,6045,0,6348.8,0,13200,2302.5,31182,-792,16185,0,419,0,0,0,397.6,0,0,0,0,0
27/10/2016,27,10,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,2,33.33333333,4,66.66666667,2,28.57142857,5,71.42857143,137,117172,931679,4.794169327,0.275528565,0.631283738,0.769230769,0.567394838,100,90,0,0,135.27,41.67,26,7,3808.71,142,0,3312.4,-496.31,8.408791502,480,393.9210526,86.07894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/8/2017,25,8,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,2,15.38461538,11,84.61538462,0,0,2,100,1,9.090909091,10,90.90909091,149,130345,931679,2.035795428,0.351223226,0.743927126,0.769230769,0.613756614,100,100,0,0,135.27,41.67,18,4,2601.54,0,0,2111.2,-490.34,9.095873016,240,232.1052632,7.894736842,0,0,0,0,935,0,0,-1602,360,0,0,0,0,-1414.8,1060,0,0,0,0,0,18,0,16634.8,-400.4,2148,0,0,0,3648,0,1526.7,0,0,0,13203,0,0,0,5760,0,0,-2880,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,1206,0,0,0,38890.8,5983.2,67609.36,-2045.68,0,0,3564,3564,8073,0,1895,1895,6620,4410,4230,0,360,0,80380.8,-16416,6040,0,518.4,0,15847.5,-2700,33306,-1584,16405,0,1710.2,406.2,0,0,0,0,0,0,0,0
5/7/2017,5,7,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,3,23.07692308,10,76.92307692,0,0,3,100,0,0,10,100,148,128834,931613,4.50712881,0.268065268,0.547902098,0.769230769,0.636034886,100,0,0,0,135.27,41.67,14,5,2102.13,8,0,1614.6,-487.53,9.44511806,240,170.9454545,69.05454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/2016,26,12,2016,1,0,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,4,120174,931422,2.1,0.117909704,0.341927303,0.769230769,0.44829007,100,100,0,0,169.68,43.935,5,2,936.27,0,0,456.96,-479.31,5.271891224,195,86.67857143,108.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/2/2017,13,2,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,1,14.28571429,6,85.71428571,142,122113,931679,3.459945701,0.202861691,0.471069501,0.769230769,0.559832886,100,95,0,0,135.27,41.67,20,5,2913.75,167,0,2438.8,-474.95,8.296723366,480,293.9473684,186.0526316,0,0,3745,0,0,0,16296,5376,0,0,0,0,0,0,21210,-720,0,0,0,0,1363.5,-580.5,23181.2,5563.6,6792,0,0,0,2028,0,2221.8,0,23.4,0,5718,0,0,0,2585,0,17495,-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,-840,4725,0,0,0,33258.6,-2851.2,26943.28,-3268.72,0,0,7171.2,-1425.6,9723,0,11265,0,15590,-840,13590,0,0,0,415209.6,21499.2,6045,0,3603.2,0,8298,1065,39186,0,18520,0,2678.8,-577,0,0,803.6,0,0,0,0,0
27/11/2017,27,11,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,8,61.53846154,5,38.46153846,4,50,4,50,3,60,2,40,149,135094,930975,8.30978836,0.098999261,0.3947335,0.769230769,0.326040326,100,0,0,0,135.27,41.67,5,2,759.69,170,0,285,-474.69,4.829472329,115,59.01265823,55.98734177,0,0,0,0,1080,0,7518,0,360,0,0,0,1551.6,39.6,7540,0,0,0,23818.5,0,4239,0,53043.2,9360.4,9228,0,0,0,14328,2466,2927.4,0,0,0,13935,-3,0,0,3440,0,910,-2595,0,0,300,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,5679,-720,0,0,73737,0,154037.52,11203.92,0,0,36163.8,-1425.6,7011,-714,8145,0,4130,0,7374,0,360,0,366422.4,8496,6040,0,1785.6,0,13440,4185,50172,-792,24100,4280,1628,0,0,0,1411.2,0,0,0,0,0
30/6/2017,30,6,2017,0,1,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,107,128573,931213,3.767669699,0.14480204,0.289086929,0.769230769,0.651162791,100,100,0,0,135.27,41.67,12,7,1914.93,96,0,1444.8,-470.13,8.009302326,480,180.3902439,299.6097561,0,0,0,0,940,0,4254,-1260,360,0,0,0,0,-4104,13875,-1080,0,0,20628,0,1723.5,0,4547.2,-1601.6,16056,0,0,-876,4638,0,1526.7,0,64.8,0,26046,0,0,0,5760,-360,19970,0,0,0,0,0,406.8,-2518.2,1.12,-607.04,0,0,0,0,7.5,0,0,0,6966,-720,0,0,15697.8,-3564,49358.4,10730.72,0,0,10519.2,-10260,3447,-714,6720,0,8090,0,6390,0,360,0,193608,17280,6045,0,4556.8,0,9960,1432.5,1878,-3960,29830,7200,1040.2,-5.6,4161.6,4161.6,84,0,0,-531.3,0,0
2/11/2017,2,11,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,4,80,1,20,0,0,8,100,99,134486,931712,1.2,0.304786632,0.645554922,0.769230769,0.613770585,100,97,0,0,237.67,237.67,12,13,5941.75,20,0,5472,-469.75,13.58401969,480,402.8262712,77.17372881,0,0,0,0,1080,0,14004,0,360,0,0,0,684,-1634.4,10525,2520,0,0,15124.5,0,508.5,0,17606.4,-3203.2,12009,0,0,-252,5274,-6,2688,0,365.4,351,10539,0,0,0,3440,-360,8280,1800,0,0,0,0,3.6,0,2.24,-323.68,0,0,0,0,1.25,0,0,0,2079,0,0,0,46056.6,-4276.8,142338.56,-7.28,0,0,18414,0,5580,-714,0,0,6650,0,4722,0,360,0,372427.2,16596,6040,0,6726.4,0,12022.5,600,41304,-3168,19080,-2165,2900.48,0,0,-3240,0,0,0,-290.4,0,0
3/4/2017,3,4,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,2,40,3,60,0,0,8,100,148,124106,930975,9.920955699,0.099867675,0.222005842,0.769230769,0.584795322,100,90,0,0,135.27,41.67,5,2,759.69,0,0,312.5,-447.19,8.662280702,125,36.07594937,88.92405063,0,0,0,0,0,0,2940,-840,0,0,190,190,0,0,9820,0,0,0,6723,0,823.5,0,6249.6,5686.8,105,0,0,0,3558,0,2219.7,0,28.8,0,9246,-345,0,0,3600,0,7250,0,0,0,0,0,0,-4208.4,0,0,0,0,3960,0,2.5,0,482,-840,405,0,0,0,21799.8,-712.8,29891.68,1725.36,0,0,15476.4,0,2583,-714,9660,-1680,14470,-280,11430,0,3240,0,467834.4,12052.8,6045,0,5811.2,0,12690,3547.5,26970,-792,20865,-2520,1773,-288.8,0,0,313.6,0,0,-580.8,0,0
15/5/2017,15,5,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,2,33.33333333,4,66.66666667,0,0,7,100,199,126174,931613,5.065860739,0.227720997,0.445949883,0.769230769,0.663835348,100,100,0,0,135.27,41.67,22,5,3184.29,100,0,2743.2,-441.09,9.857954917,480,278.2727273,201.7272727,0,0,0,0,0,0,7326,-420,0,0,171,171,0,0,11055,-360,0,0,13756.5,0,1255.5,-49.5,14946.4,207.2,3003,0,0,0,0,0,1526.7,0,12.6,12.6,6114,0,0,0,6120,0,11680,-5,0,0,0,0,304.2,302.4,1.12,0,0,0,0,0,0,0,544,-1260,5611.5,-720,0,0,7500.6,0,65170.56,24693.76,0,0,15962.4,1.81899E-12,507,-714,6300,-1680,11950,0,9990,0,360,0,411400.8,31240.8,6045,0,2675.2,0,12000,-2235,20916,-792,18950,-1800,1664,744,0,0,1338.4,0,0,0,0,0
4/10/2016,4,10,2016,1,0,manana,1,0,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,13,9,69.23076923,4,30.76923077,8,88.88888889,1,11.11111111,4,100,0,0,81,116397,433105,6.6,0.203983256,0.665821623,0.769230769,0.398272185,100,80,0,0,237.67,237.67,2,2,950.68,0,0,515,-435.68,13.22188781,45,38.95056497,6.049435028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/9/2016,21,9,2016,1,0,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,95,115794,931213,5,0.145924536,0.253804461,0.769230769,0.747433265,100,90,0,0,135.27,41.67,6,4,978.3,85,0,546,-432.3,9.193429158,180,59.3902439,120.6097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/9/2017,19,9,2017,0,1,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,3,23.07692308,10,76.92307692,0,0,3,100,0,0,10,100,4,132181,931713,5,0.140884756,0.54029304,0.769230769,0.338983051,100,100,0,0,169.68,43.935,3,2,596.91,0,0,168,-428.91,3.986440678,60,42.14285714,17.85714286,0,0,0,0,935,0,2574,-2940,360,0,252,252,5914.8,5914.8,11705,-360,0,0,15367.5,12226.5,778.5,0,29125.6,-400.4,9429,0,0,0,4590,0,1526.7,0,621,615.6,2043,0,0,0,4320,0,5140,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,221.25,221.25,0,0,4959,-720,72,72,13942.8,-1425.6,65316.16,-7563.92,0,0,0,0,8787,3570,0,0,3260,-840,2790,0,360,0,197337.6,-17280,6040,0,3052.8,0,5580,900,10332,-2376,10075,6840,2376.2,640.2,4759.2,4759.2,540.4,0,0,0,129.15,129.15
12/6/2017,12,6,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,206,127695,931613,5.511591363,0.143727565,0.372850679,0.769230769,0.501127783,100,80,0,0,135.27,41.67,9,3,1342.44,0,0,919.8,-422.64,7.441747573,255,123.6,131.4,0,0,0,0,1695,0,10080,-834,360,0,208,208,0,0,16090,0,0,0,0,0,4027.5,0,15276.8,12031.6,336,-2667,0,0,6228,0,1526.7,0,10.8,0,30000,0,0,0,5040,0,22490,3960,0,0,0,0,1.8,0,1.12,0,0,0,0,0,1.25,0,0,0,2677.5,0,0,0,6004.8,-4276.8,44670.08,-1193.92,0,0,14871.6,0,6303,0,9025,-4200,9350,-840,8550,0,360,0,189878.4,15206.4,6045,0,876.8,0,13140,855,3168,2016,16185,0,1344.6,0,0,0,711.2,0,0,0,0,0
5/9/2017,5,9,2017,0,1,tarde,0,1,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,1,7.692307692,12,92.30769231,0,0,1,100,0,0,12,100,4,130960,931422,2.9,0.246883763,0.517530089,0.769230769,0.620155039,100,90,360,0,169.68,43.935,5,2,936.27,180,0,515.2,-421.07,7.293023256,105,70.64285714,34.35714286,0,0,0,0,935,0,660,-840,360,0,196,196,5860.8,5860.8,3615,-720,0,0,423,0,1093.5,0,26308.8,-1201.2,2148,0,0,0,5124,0,1526.7,0,543.6,543.6,13203,0,0,0,5600,0,3960,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,313.75,313.75,0,0,6399,0,2052,2052,28198.8,-1425.6,65658.32,-3494.4,0,0,12285,0,6645,0,0,0,5780,0,3510,0,360,0,120096,-6811.2,6040,0,3961.6,-1344,13530,-1447.5,23490,-2376,13675,0,1730.7,0,2757.6,2757.6,854,0,0,0,126,126
8/7/2016,8,7,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,3,23.07692308,10,76.92307692,1,33.33333333,2,66.66666667,0,0,10,100,130,112624,931679,1.180011548,0.280026991,0.705634278,0.769230769,0.515897681,95,100,0,0,135.27,41.67,28,9,4162.59,904,0,3756.48,-406.11,8.53133158,480,440.3157895,39.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2017,24,1,2017,0,1,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,7,53.84615385,6,46.15384615,1,14.28571429,6,85.71428571,0,0,6,100,4,120994,931422,0.7,0.24095101,0.714285714,0.769230769,0.438530839,100,100,0,0,169.68,43.935,4,2,766.59,0,0,379.68,-386.91,6.814769231,60,55.71428571,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2017,6,10,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,1,25,3,75,0,0,9,100,208,132344,931679,2.323263683,0.33245095,0.740721997,0.769230769,0.583466181,100,100,0,0,135.27,41.67,1,6,385.29,30,0,0,-385.29,0,480,462.2105263,17.78947368,0,0,0,0,935,0,11646,4926,360,0,0,0,0,0,14655,-360,0,0,675,0,1372.5,-13.5,41804,-1601.6,12009,0,0,0,1578,-6,3471.3,0,5.4,-252,12510,0,0,0,4320,0,5795,-1440,0,0,0,0,3.6,0,1.12,-107.52,0,0,0,0,0,0,0,0,3519,0,0,0,26654.4,-2138.4,86617.44,2184,0,0,6890.4,-2851.2,6294,-714,4150,0,8960,0,1350,0,360,0,246045.6,7084.8,6040,0,1708.8,0,16882.5,-2649.5,35406,-9504,17440,0,1371.8,-846,0,-1533.6,540.4,0,0,0,0,0
17/10/2017,17,10,2017,0,1,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,5,38.46153846,8,61.53846154,0,0,5,100,0,0,8,100,4,133524,931422,2.857142857,0.18127172,0.376831502,0.769230769,0.625354394,100,95,0,0,169.68,43.935,3,2,596.91,350,0,216.16,-380.75,7.354167679,60,29.39285714,30.60714286,0,0,3300,0,935,0,9474,-2520,360,0,0,0,6156,4104,10690,-360,0,0,15124.5,-675,1084.5,0,31021.2,-1601.6,12009,0,0,0,666,-330,3471.3,0,315,309.6,3915,3915,0,0,4320,0,6985,-3600,0,0,0,0,3.6,0,1.12,0,0,0,0,0,188.75,188.75,0,0,3519,0,0,0,57461.4,-2851.2,113808.24,0,0,0,21740.4,-3564,6294,0,0,0,8120,-840,5442,0,360,0,221673.6,16416,6040,0,8518.4,0,15375,-1335,50808,-1584,14920,0,516.6,0,2520,2520,196,-30.8,0,0,100.8,100.8
17/11/2017,17,11,2017,0,1,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,0,0,6,100,0,0,7,100,107,134340,931213,4.724404117,0.213554946,0.474085366,0.769230769,0.585593756,50,100,0,0,135.27,41.67,17,5,2507.94,180,0,2130.8,-377.14,7.202803199,480,295.8292683,184.1707317,0,0,0,0,1080,0,11718,-420,360,0,0,0,0,0,4680,-1165,0,0,24682.5,0,1764,0,28428.4,4351.2,12009,0,0,0,0,-6468,2927.4,-4.2,0,0,6579,0,0,0,3440,0,8715,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,6399,0,0,0,82290.6,-2138.4,144267.76,2620.8,0,0,52558.2,-3564,9495,0,12345,0,4130,0,7374,0,360,0,291398.4,16776,6040,0,3577.6,0,6877.5,-4470,57300,-792,12600,0,1634,0,0,0,2038.4,0,0,0,0,0
7/2/2017,7,2,2017,0,1,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,3,23.07692308,10,76.92307692,0,0,3,100,0,0,10,100,4,121507,931422,1.428571429,0.297736452,0.433150183,0.769230769,0.893587033,100,100,0,0,169.68,43.935,4,1,722.655,0,0,355.04,-367.615,10.50858351,60,33.78571429,26.21428571,0,0,3745,0,1440,0,12438,-1680,0,0,396,0,5472,5472,15840,-170,0,0,54,0,288,0,17365.6,-1201.2,6792,0,706,706,5484,0,2221.8,0,977.4,954,5718,0,0,0,2945,0,12405,0,0,0,0,0,0,0,0,0,0,0,0,0,277.5,277.5,1206,-1008,4725,0,0,0,36109.8,0,35533.68,-3057.6,0,0,10735.2,0,10437,0,11265,-2520,16430,0,14310,0,0,0,330638.4,11232,6045,0,4051.2,0,10995,-1882.5,42354,-792,20320,-5,1403,654,2714.4,2714.4,803.6,0,0,0,0,0
13/6/2017,13,6,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,0,0,5,100,0,0,8,100,206,127629,931613,4.886922321,0.129653384,0.253200646,0.769230769,0.665675235,90,100,0,0,135.27,41.67,8,3,1207.17,110,40,846,-361.17,9.885277247,260,85.58181818,174.4181818,0,0,0,0,1695,0,9240,-840,360,0,208,0,10116,10116,16090,0,0,0,0,0,3739.5,-288,14876.4,-400.4,336,0,0,0,6228,0,1526.7,0,838.8,828,30000,0,0,0,5040,0,22490,0,0,0,0,0,1211.4,1209.6,1.12,0,0,0,0,0,1.25,0,0,0,2677.5,0,0,0,4579.2,-1425.6,36851.36,-7818.72,0,0,14871.6,0,6303,0,9025,0,9350,0,8550,0,360,0,163339.2,-26539.2,6045,0,6796.8,5920,12810,-330,29304,26136,16185,0,1849.2,504.6,5184,5184,711.2,0,911.9,911.9,0,0
14/2/2017,14,2,2017,0,1,tarde,0,1,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,6,46.15384615,7,53.84615385,0,0,6,100,0,0,7,100,4,122171,931422,0,0.341880342,0.549450549,0.769230769,0.808888889,100,100,0,0,169.68,43.935,4,2,766.59,0,0,407.68,-358.91,9.512533333,60,42.85714286,17.14285714,0,0,3745,0,0,0,15876,-420,0,0,0,0,5432.4,5432.4,21210,0,0,0,0,0,1363.5,0,22780.8,-400.4,6792,0,978,978,2028,0,2221.8,0,1081.8,1058.4,5718,0,0,0,2585,0,17495,0,97.2,97.2,0,0,2318.4,2318.4,0,0,0,0,0,0,0,0,756,-420,4725,0,0,0,29694.6,-3564,29542.24,2598.96,0,0,7171.2,0,9723,0,11265,0,15590,0,13590,0,0,0,403113.6,-12096,6045,0,3596.8,-6.4,12940.5,4642.5,51858,12672,20405,1885,2678.8,0,0,0,803.6,0,0,0,0,0
26/8/2016,26,8,2016,1,0,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,0,0,6,100,0,0,7,100,94,114611,931213,1.661386365,0.301109668,0.590916198,0.769230769,0.662433302,100,95,0,0,135.27,41.67,23,6,3361.23,48,0,3004.4,-356.83,8.14792962,480,368.7317073,111.2682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/7/2017,31,7,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,2,15.38461538,11,84.61538462,1,50,1,50,0,0,11,100,148,129515,931464,4.444444444,0.127713478,0.266726822,0.769230769,0.622462788,0,0,0,0,135.27,41.67,6,1,853.29,0,0,496.8,-356.49,9.243572395,155,53.74545455,101.2545455,0,0,4310,0,935,0,3600,-1260,360,0,159,159,0,0,5740,-360,0,0,10494,9666,859.5,-4.5,17735.2,3721.2,2148,0,0,0,5832,4968,1526.7,0,0,0,14886,-4320,0,0,5760,0,13685,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,7.5,0,0,0,3366,0,0,0,34846.2,4066.2,53733.68,-1303.12,3240,0,10551.6,0,9501,5601,0,0,5570,0,3510,0,360,0,69120,-19332,6040,0,1868.8,0,75,0,25896,0,23605,0,379.2,0,0,-72,84,0,0,0,0,0
